date,product,region,channel,promo,price,units,sales
15-02-2023,Product_4,North,Online,0,39.78,92,3659.76
15-02-2023,Product_3,East,Online,0,38.56,90,3470.4
16-02-2023,Product_5,West,Online,0,50.65,122,6179.3
16-02-2023,Product_1,South,Online,0,38.92,97,3775.24
16-02-2023,Product_2,North,Retail,0,30.77,77,2369.29
16-02-2023,Product_5,South,Retail,0,39.23,112,4393.76
16-02-2023,Product_3,East,Retail,0,32.71,158,5168.18
16-02-2023,Product_4,West,Retail,0,44.86,113,5069.18
16-02-2023,Product_2,West,Retail,1,44.37,64,2839.68
16-02-2023,Product_4,North,Online,0,46.86,129,6044.94
16-02-2023,Product_1,West,Online,0,34.96,133,4649.68
16-02-2023,Product_3,West,Retail,0,25.03,111,2778.33
17-02-2023,Product_2,West,Retail,0,29.47,112,3300.64
17-02-2023,Product_3,East,Retail,0,44.26,155,6860.3
17-02-2023,Product_4,North,Retail,0,40.19,160,6430.4
17-02-2023,Product_1,South,Online,0,40.55,104,4217.2
17-02-2023,Product_4,South,Retail,1,31.33,101,3164.33
17-02-2023,Product_5,East,Retail,0,48.38,114,5515.32
17-02-2023,Product_1,North,Online,0,39.23,123,4825.29
17-02-2023,Product_2,North,Retail,0,40.75,87,3545.25
17-02-2023,Product_5,South,Online,0,37.25,103,3836.75
17-02-2023,Product_3,North,Retail,0,43.54,93,4049.22
18-02-2023,Product_1,North,Online,0,37.59,110,4134.9
18-02-2023,Product_5,East,Online,1,41.14,158,6500.12
18-02-2023,Product_1,West,Retail,0,31.44,150,4716
18-02-2023,Product_3,East,Online,0,41.06,121,4968.26
18-02-2023,Product_3,West,Online,0,49.56,127,6294.12
18-02-2023,Product_4,East,Retail,0,49.21,109,5363.89
18-02-2023,Product_4,North,Online,0,44.31,87,3854.97
18-02-2023,Product_5,North,Retail,0,39.76,62,2465.12
18-02-2023,Product_2,West,Online,0,31.13,122,3797.86
18-02-2023,Product_2,East,Retail,0,43.59,132,5753.88
19-02-2023,Product_1,South,Retail,0,34.62,103,3565.86
19-02-2023,Product_5,South,Retail,0,40.22,112,4504.64
19-02-2023,Product_3,South,Retail,0,38.16,92,3510.72
19-02-2023,Product_4,South,Retail,0,46.5,104,4836
19-02-2023,Product_2,East,Retail,0,41.71,132,5505.72
19-02-2023,Product_4,East,Retail,0,36.07,104,3751.28
19-02-2023,Product_5,East,Retail,0,39.77,115,4573.55
19-02-2023,Product_1,East,Retail,0,42.84,127,5440.68
19-02-2023,Product_3,West,Retail,0,27.86,168,4680.48
19-02-2023,Product_2,West,Online,0,43.38,129,5596.02
20-02-2023,Product_5,East,Retail,0,24.47,115,2814.05
20-02-2023,Product_2,West,Online,0,38.9,53,2061.7
20-02-2023,Product_1,East,Online,0,44.98,122,5487.56
20-02-2023,Product_3,South,Online,0,39.81,143,5692.83
20-02-2023,Product_3,North,Online,0,43.32,157,6801.24
20-02-2023,Product_4,South,Retail,0,51.39,109,5601.51
20-02-2023,Product_5,South,Online,0,29.75,113,3361.75
20-02-2023,Product_4,North,Online,0,45.72,115,5257.8
20-02-2023,Product_1,North,Online,0,35.96,101,3631.96
20-02-2023,Product_2,East,Online,0,40.78,104,4241.12
21-02-2023,Product_2,South,Online,1,43.69,128,5592.32
21-02-2023,Product_3,South,Retail,1,38.13,196,7473.48
21-02-2023,Product_4,North,Retail,0,43.54,124,5398.96
21-02-2023,Product_1,South,Retail,0,45.29,114,5163.06
21-02-2023,Product_2,West,Retail,0,37.06,114,4224.84
21-02-2023,Product_5,East,Online,0,37.42,140,5238.8
21-02-2023,Product_3,East,Online,1,57.87,162,9374.94
21-02-2023,Product_4,South,Online,0,37.27,131,4882.37
21-02-2023,Product_1,West,Online,0,39.29,149,5854.21
21-02-2023,Product_5,South,Retail,0,48.48,110,5332.8
22-02-2023,Product_5,West,Retail,0,36.26,132,4786.32
22-02-2023,Product_5,North,Online,0,50.04,120,6004.8
22-02-2023,Product_2,West,Retail,0,38.7,124,4798.8
22-02-2023,Product_1,East,Retail,0,39.14,160,6262.4
22-02-2023,Product_4,South,Retail,0,45.44,120,5452.8
22-02-2023,Product_2,East,Retail,0,41.33,103,4256.99
22-02-2023,Product_3,North,Retail,0,42.04,84,3531.36
22-02-2023,Product_1,North,Online,0,45.56,122,5558.32
22-02-2023,Product_4,East,Online,0,47.44,114,5408.16
22-02-2023,Product_3,West,Retail,0,39.86,127,5062.22
23-02-2023,Product_2,North,Retail,0,41.32,123,5082.36
23-02-2023,Product_5,West,Online,0,30.39,67,2036.13
23-02-2023,Product_4,West,Retail,0,45.8,76,3480.8
23-02-2023,Product_4,East,Online,1,37.69,96,3618.24
23-02-2023,Product_3,North,Retail,1,46.04,124,5708.96
23-02-2023,Product_1,West,Online,0,40.83,147,6002.01
23-02-2023,Product_1,North,Retail,0,36.63,119,4358.97
23-02-2023,Product_5,North,Online,0,44.05,97,4272.85
23-02-2023,Product_3,East,Retail,1,35.79,177,6334.83
23-02-2023,Product_2,South,Retail,0,38.04,100,3804
24-02-2023,Product_5,South,Online,0,21.65,132,2857.8
24-02-2023,Product_2,East,Online,0,32.45,104,3374.8
24-02-2023,Product_1,North,Online,0,33.66,62,2086.92
24-02-2023,Product_1,West,Retail,0,39.13,98,3834.74
24-02-2023,Product_4,East,Retail,0,35.86,117,4195.62
24-02-2023,Product_5,West,Retail,0,40.15,125,5018.75
24-02-2023,Product_3,South,Retail,0,35.35,182,6433.7
24-02-2023,Product_2,West,Online,0,43.46,99,4302.54
24-02-2023,Product_3,West,Retail,0,45.07,151,6805.57
24-02-2023,Product_4,South,Online,0,40.58,120,4869.6
25-02-2023,Product_1,West,Online,0,40.97,103,4219.91
25-02-2023,Product_4,East,Online,0,43.5,125,5437.5
25-02-2023,Product_3,West,Retail,0,33.94,142,4819.48
25-02-2023,Product_2,South,Retail,0,39.96,123,4915.08
25-02-2023,Product_3,North,Online,0,48.2,155,7471
25-02-2023,Product_1,East,Retail,0,36.58,89,3255.62
25-02-2023,Product_5,East,Online,0,41.09,129,5300.61
25-02-2023,Product_2,West,Retail,0,34.25,140,4795
25-02-2023,Product_4,West,Retail,0,50.82,139,7063.98
25-02-2023,Product_5,North,Online,0,37.1,102,3784.2
26-02-2023,Product_5,East,Online,0,47.88,112,5362.56
26-02-2023,Product_2,East,Retail,0,39.27,147,5772.69
26-02-2023,Product_3,East,Retail,0,36.14,92,3324.88
26-02-2023,Product_4,North,Online,0,40.88,118,4823.84
26-02-2023,Product_1,South,Online,0,39.89,136,5425.04
26-02-2023,Product_1,West,Retail,1,50.02,205,10254.1
26-02-2023,Product_3,North,Online,0,36.93,96,3545.28
26-02-2023,Product_4,West,Retail,0,46.22,93,4298.46
26-02-2023,Product_2,South,Online,0,36.52,118,4309.36
26-02-2023,Product_5,North,Online,0,31.42,136,4273.12
27-02-2023,Product_4,East,Retail,1,41.67,158,6583.86
27-02-2023,Product_5,West,Retail,0,54.91,113,6204.83
27-02-2023,Product_5,North,Retail,0,32.91,134,4409.94
27-02-2023,Product_1,West,Online,0,31.63,118,3732.34
27-02-2023,Product_2,East,Online,0,43.99,125,5498.75
27-02-2023,Product_4,West,Online,0,41.78,124,5180.72
27-02-2023,Product_2,West,Retail,1,41.39,149,6167.11
27-02-2023,Product_3,South,Online,0,51.85,128,6636.8
27-02-2023,Product_1,South,Retail,0,30.89,112,3459.68
27-02-2023,Product_3,East,Online,1,42.53,140,5954.2
28-02-2023,Product_3,East,Online,0,43.93,103,4524.79
28-02-2023,Product_2,East,Retail,0,36.6,96,3513.6
28-02-2023,Product_1,South,Retail,0,32.79,119,3902.01
28-02-2023,Product_4,South,Online,0,36.75,129,4740.75
28-02-2023,Product_3,West,Retail,0,44.47,103,4580.41
28-02-2023,Product_2,West,Retail,0,34.3,86,2949.8
28-02-2023,Product_1,North,Retail,0,54.48,105,5720.4
28-02-2023,Product_4,West,Retail,1,31.33,149,4668.17
28-02-2023,Product_5,West,Retail,0,41.04,86,3529.44
28-02-2023,Product_5,South,Retail,0,35.47,84,2979.48
01-03-2023,Product_2,South,Online,1,39.94,132,5272.08
01-03-2023,Product_1,North,Retail,0,40.31,113,4555.03
01-03-2023,Product_5,North,Online,0,38.56,116,4472.96
01-03-2023,Product_4,South,Online,1,47.57,163,7753.91
01-03-2023,Product_2,West,Retail,0,46.19,119,5496.61
01-03-2023,Product_3,North,Online,0,54.16,127,6878.32
01-03-2023,Product_3,West,Retail,0,40.37,112,4521.44
01-03-2023,Product_1,West,Online,0,38.02,145,5512.9
01-03-2023,Product_5,West,Retail,0,37.15,88,3269.2
01-03-2023,Product_4,East,Retail,0,32.14,112,3599.68
02-03-2023,Product_5,South,Online,0,30.41,86,2615.26
02-03-2023,Product_3,East,Retail,0,42.2,122,5148.4
02-03-2023,Product_4,West,Retail,0,43.97,89,3913.33
02-03-2023,Product_2,North,Online,0,45.19,163,7365.97
02-03-2023,Product_1,South,Online,0,46.41,159,7379.19
02-03-2023,Product_4,South,Retail,0,34.01,91,3094.91
02-03-2023,Product_5,West,Online,1,35.6,124,4414.4
02-03-2023,Product_3,North,Online,0,41.52,119,4940.88
02-03-2023,Product_2,East,Retail,0,37.28,136,5070.08
02-03-2023,Product_1,West,Online,0,41.37,98,4054.26
03-03-2023,Product_2,South,Online,0,38.33,58,2223.14
03-03-2023,Product_4,West,Retail,0,35.75,158,5648.5
03-03-2023,Product_2,North,Online,1,32.13,139,4466.07
03-03-2023,Product_5,East,Retail,0,33.11,104,3443.44
03-03-2023,Product_4,South,Retail,0,41.9,100,4190
03-03-2023,Product_5,North,Retail,0,29.98,94,2818.12
03-03-2023,Product_1,South,Online,0,35.59,89,3167.51
03-03-2023,Product_3,West,Retail,0,34.29,120,4114.8
03-03-2023,Product_1,North,Online,0,38.97,93,3624.21
03-03-2023,Product_3,South,Retail,0,46.57,108,5029.56
04-03-2023,Product_5,North,Online,0,41.16,141,5803.56
04-03-2023,Product_3,North,Retail,0,43.93,159,6984.87
04-03-2023,Product_1,West,Online,0,37.88,107,4053.16
04-03-2023,Product_3,South,Online,0,37.65,98,3689.7
04-03-2023,Product_2,East,Retail,0,35.73,144,5145.12
04-03-2023,Product_4,North,Retail,1,38.87,166,6452.42
04-03-2023,Product_5,West,Online,0,39.07,68,2656.76
04-03-2023,Product_4,West,Retail,0,48.4,163,7889.2
04-03-2023,Product_1,North,Online,0,36.62,100,3662
04-03-2023,Product_2,North,Retail,0,23,94,2162
05-03-2023,Product_4,South,Online,0,34.7,142,4927.4
05-03-2023,Product_3,East,Retail,0,39.2,126,4939.2
05-03-2023,Product_2,West,Retail,0,41.35,142,5871.7
05-03-2023,Product_1,West,Retail,0,51.46,67,3447.82
05-03-2023,Product_5,North,Retail,0,39.98,143,5717.14
05-03-2023,Product_3,West,Retail,0,42.02,111,4664.22
05-03-2023,Product_5,South,Retail,0,39.63,99,3923.37
05-03-2023,Product_1,North,Online,0,38.71,102,3948.42
05-03-2023,Product_2,East,Retail,0,43.49,113,4914.37
05-03-2023,Product_4,East,Retail,0,42.71,76,3245.96
06-03-2023,Product_1,East,Online,1,43.92,169,7422.48
06-03-2023,Product_5,East,Retail,0,35.63,107,3812.41
06-03-2023,Product_5,South,Retail,1,46.08,141,6497.28
06-03-2023,Product_2,South,Retail,1,46.89,134,6283.26
06-03-2023,Product_4,West,Retail,0,40.39,54,2181.06
06-03-2023,Product_4,North,Online,0,32.3,123,3972.9
06-03-2023,Product_2,North,Retail,0,38.12,145,5527.4
06-03-2023,Product_3,West,Online,0,34.11,137,4673.07
06-03-2023,Product_3,East,Retail,0,40.88,145,5927.6
06-03-2023,Product_1,North,Retail,0,37.15,119,4420.85
07-03-2023,Product_2,South,Online,0,34.42,128,4405.76
07-03-2023,Product_3,East,Retail,0,38.01,111,4219.11
07-03-2023,Product_5,South,Online,0,34.94,59,2061.46
07-03-2023,Product_1,East,Online,0,44.28,132,5844.96
07-03-2023,Product_2,East,Online,0,40.77,113,4607.01
07-03-2023,Product_4,South,Online,0,46.09,72,3318.48
07-03-2023,Product_5,East,Online,0,36.39,125,4548.75
07-03-2023,Product_4,West,Online,0,42.05,140,5887
07-03-2023,Product_1,North,Online,0,35.07,103,3612.21
07-03-2023,Product_3,North,Retail,0,45.22,135,6104.7
08-03-2023,Product_2,West,Retail,0,38.3,81,3102.3
08-03-2023,Product_1,South,Retail,0,38.26,108,4132.08
08-03-2023,Product_5,East,Online,0,45.82,95,4352.9
08-03-2023,Product_3,North,Retail,0,40.63,134,5444.42
08-03-2023,Product_5,West,Retail,0,34.23,97,3320.31
08-03-2023,Product_4,West,Online,0,22.58,144,3251.52
08-03-2023,Product_3,East,Retail,0,47.04,139,6538.56
08-03-2023,Product_1,North,Online,0,32.49,101,3281.49
08-03-2023,Product_2,South,Online,0,36.21,78,2824.38
08-03-2023,Product_4,East,Online,0,46.79,57,2667.03
09-03-2023,Product_2,East,Retail,0,41.01,124,5085.24
09-03-2023,Product_4,North,Retail,0,47.14,143,6741.02
09-03-2023,Product_5,South,Retail,0,37.87,108,4089.96
09-03-2023,Product_1,North,Online,0,28.47,94,2676.18
09-03-2023,Product_2,West,Online,0,39.55,106,4192.3
09-03-2023,Product_4,West,Online,0,38.16,86,3281.76
09-03-2023,Product_3,West,Retail,0,45.01,122,5491.22
09-03-2023,Product_1,West,Retail,0,34.2,102,3488.4
09-03-2023,Product_5,North,Retail,0,44.3,136,6024.8
09-03-2023,Product_3,East,Online,0,47.06,77,3623.62
10-03-2023,Product_1,North,Retail,0,43.18,123,5311.14
10-03-2023,Product_4,East,Online,0,40.52,158,6402.16
10-03-2023,Product_2,West,Retail,0,31.9,124,3955.6
10-03-2023,Product_2,South,Online,0,37.93,120,4551.6
10-03-2023,Product_3,West,Retail,0,38.25,136,5202
10-03-2023,Product_4,North,Retail,0,40.7,122,4965.4
10-03-2023,Product_1,South,Online,0,44.25,131,5796.75
10-03-2023,Product_5,South,Retail,0,43.52,118,5135.36
10-03-2023,Product_5,North,Retail,0,47.04,71,3339.84
10-03-2023,Product_3,East,Online,0,28.83,103,2969.49
11-03-2023,Product_4,South,Retail,0,36.36,135,4908.6
11-03-2023,Product_2,West,Retail,1,39.4,182,7170.8
11-03-2023,Product_3,South,Online,1,50.7,129,6540.3
11-03-2023,Product_4,West,Retail,0,24.5,116,2842
11-03-2023,Product_5,West,Online,0,27.63,89,2459.07
11-03-2023,Product_2,South,Online,0,51.03,109,5562.27
11-03-2023,Product_1,West,Retail,0,39.41,171,6739.11
11-03-2023,Product_3,East,Retail,0,37.65,109,4103.85
11-03-2023,Product_5,South,Online,0,39.92,110,4391.2
11-03-2023,Product_1,South,Retail,0,46.24,110,5086.4
12-03-2023,Product_2,East,Retail,0,33.06,109,3603.54
12-03-2023,Product_1,East,Online,1,54.07,160,8651.2
12-03-2023,Product_3,North,Online,0,47.87,107,5122.09
12-03-2023,Product_5,South,Online,0,31.46,99,3114.54
12-03-2023,Product_4,East,Online,0,35.67,105,3745.35
12-03-2023,Product_5,North,Retail,0,37.98,118,4481.64
12-03-2023,Product_1,West,Online,0,38.14,104,3966.56
12-03-2023,Product_4,West,Online,0,48.19,111,5349.09
12-03-2023,Product_2,North,Retail,0,47.25,103,4866.75
12-03-2023,Product_3,East,Online,0,31.97,150,4795.5
13-03-2023,Product_4,South,Retail,0,39.26,130,5103.8
13-03-2023,Product_3,West,Retail,0,45.67,93,4247.31
13-03-2023,Product_3,East,Online,0,34.85,117,4077.45
13-03-2023,Product_2,North,Retail,0,48.8,145,7076
13-03-2023,Product_1,South,Online,0,32.2,93,2994.6
13-03-2023,Product_5,East,Retail,0,46.11,116,5348.76
13-03-2023,Product_1,West,Online,0,41.76,119,4969.44
13-03-2023,Product_2,East,Retail,0,46.27,110,5089.7
13-03-2023,Product_4,North,Online,0,45.33,152,6890.16
13-03-2023,Product_5,West,Retail,0,32.56,119,3874.64
14-03-2023,Product_5,East,Online,0,45.02,141,6347.82
14-03-2023,Product_4,North,Retail,0,44.02,124,5458.48
14-03-2023,Product_3,South,Online,0,40.68,100,4068
14-03-2023,Product_2,North,Retail,0,35.81,121,4333.01
14-03-2023,Product_1,West,Online,0,44.34,123,5453.82
14-03-2023,Product_1,South,Retail,1,33.81,168,5680.08
14-03-2023,Product_2,South,Retail,0,34.53,129,4454.37
14-03-2023,Product_5,South,Online,0,44.16,114,5034.24
14-03-2023,Product_4,South,Online,0,42.52,117,4974.84
14-03-2023,Product_3,West,Retail,0,38.82,95,3687.9
15-03-2023,Product_1,North,Online,1,27.52,153,4210.56
15-03-2023,Product_5,West,Retail,0,43.97,135,5935.95
15-03-2023,Product_3,East,Retail,0,38.4,110,4224
15-03-2023,Product_2,East,Retail,0,40.86,79,3227.94
15-03-2023,Product_3,South,Retail,0,34.09,103,3511.27
15-03-2023,Product_1,West,Online,1,32.43,130,4215.9
15-03-2023,Product_5,East,Retail,0,47.25,121,5717.25
15-03-2023,Product_4,East,Retail,0,37.32,160,5971.2
15-03-2023,Product_2,South,Online,0,39.16,113,4425.08
15-03-2023,Product_4,North,Retail,0,37.92,62,2351.04
16-03-2023,Product_1,West,Online,0,38.78,142,5506.76
16-03-2023,Product_1,North,Retail,1,27.51,77,2118.27
16-03-2023,Product_3,South,Retail,0,32.23,144,4641.12
16-03-2023,Product_4,North,Online,0,50.12,97,4861.64
16-03-2023,Product_5,East,Online,1,48.41,136,6583.76
16-03-2023,Product_2,East,Retail,0,35.73,44,1572.12
16-03-2023,Product_3,East,Online,0,34.69,127,4405.63
16-03-2023,Product_2,West,Online,0,40.07,157,6290.99
16-03-2023,Product_4,South,Retail,0,45.18,129,5828.22
16-03-2023,Product_5,West,Retail,0,38,118,4484
17-03-2023,Product_3,South,Online,0,42.44,136,5771.84
17-03-2023,Product_5,East,Online,0,47.58,85,4044.3
17-03-2023,Product_1,West,Online,0,48.4,128,6195.2
17-03-2023,Product_2,West,Online,0,36.85,84,3095.4
17-03-2023,Product_4,West,Online,0,49.66,127,6306.82
17-03-2023,Product_4,North,Retail,0,39.53,102,4032.06
17-03-2023,Product_1,South,Retail,0,45.39,130,5900.7
17-03-2023,Product_3,West,Online,0,42.38,104,4407.52
17-03-2023,Product_2,South,Retail,1,37.72,109,4111.48
17-03-2023,Product_5,West,Retail,0,37.94,160,6070.4
18-03-2023,Product_5,West,Online,0,43.22,81,3500.82
18-03-2023,Product_1,North,Online,0,38.33,139,5327.87
18-03-2023,Product_4,South,Online,0,44.72,128,5724.16
18-03-2023,Product_5,South,Online,0,40.26,116,4670.16
18-03-2023,Product_2,South,Retail,1,41.95,100,4195
18-03-2023,Product_4,West,Retail,0,48.68,127,6182.36
18-03-2023,Product_1,East,Online,0,45.81,101,4626.81
18-03-2023,Product_3,West,Retail,0,40.14,107,4294.98
18-03-2023,Product_2,West,Online,0,39.95,148,5912.6
18-03-2023,Product_3,North,Retail,1,36.75,128,4704
19-03-2023,Product_4,West,Online,0,42.2,100,4220
19-03-2023,Product_3,South,Retail,0,44.72,97,4337.84
19-03-2023,Product_3,West,Retail,0,45.88,97,4450.36
19-03-2023,Product_5,East,Retail,0,50.47,116,5854.52
19-03-2023,Product_1,North,Retail,0,36.87,85,3133.95
19-03-2023,Product_5,South,Retail,0,39.53,104,4111.12
19-03-2023,Product_2,North,Online,0,41.91,120,5029.2
19-03-2023,Product_4,North,Retail,0,37.66,102,3841.32
19-03-2023,Product_2,South,Retail,0,36.65,118,4324.7
19-03-2023,Product_1,South,Retail,0,33.69,90,3032.1
20-03-2023,Product_3,West,Retail,0,33.57,153,5136.21
20-03-2023,Product_4,East,Online,0,49.88,99,4938.12
20-03-2023,Product_5,South,Retail,0,44.04,143,6297.72
20-03-2023,Product_4,North,Online,0,37.86,90,3407.4
20-03-2023,Product_2,East,Online,0,33.45,134,4482.3
20-03-2023,Product_1,North,Online,0,36.11,118,4260.98
20-03-2023,Product_1,West,Online,0,45.11,83,3744.13
20-03-2023,Product_5,West,Online,0,52.24,140,7313.6
20-03-2023,Product_3,East,Online,0,27.3,115,3139.5
20-03-2023,Product_2,South,Retail,0,43.17,110,4748.7
21-03-2023,Product_4,East,Retail,0,38.9,122,4745.8
21-03-2023,Product_2,South,Retail,0,38.17,96,3664.32
21-03-2023,Product_3,West,Retail,0,45.74,83,3796.42
21-03-2023,Product_5,North,Online,0,43.28,132,5712.96
21-03-2023,Product_1,West,Online,0,41.15,123,5061.45
21-03-2023,Product_5,West,Retail,0,35.2,165,5808
21-03-2023,Product_2,North,Retail,0,40.1,89,3568.9
21-03-2023,Product_3,East,Retail,0,41.93,163,6834.59
21-03-2023,Product_1,South,Retail,0,43.48,100,4348
21-03-2023,Product_4,South,Online,0,36.29,115,4173.35
22-03-2023,Product_4,East,Retail,0,44.73,134,5993.82
22-03-2023,Product_3,East,Retail,0,40.23,134,5390.82
22-03-2023,Product_2,West,Online,0,41.8,109,4556.2
22-03-2023,Product_5,West,Retail,0,34.53,89,3073.17
22-03-2023,Product_5,North,Online,0,52.13,73,3805.49
22-03-2023,Product_4,South,Online,0,39.16,84,3289.44
22-03-2023,Product_3,North,Retail,0,44.92,144,6468.48
22-03-2023,Product_1,East,Retail,0,37.53,138,5179.14
22-03-2023,Product_1,North,Retail,0,37.57,150,5635.5
22-03-2023,Product_2,North,Online,0,39.13,119,4656.47
23-03-2023,Product_2,East,Online,0,29.48,163,4805.24
23-03-2023,Product_5,West,Online,0,30.52,104,3174.08
23-03-2023,Product_2,West,Retail,0,44.29,110,4871.9
23-03-2023,Product_5,South,Retail,0,41.57,66,2743.62
23-03-2023,Product_3,North,Online,0,40.97,76,3113.72
23-03-2023,Product_4,West,Retail,0,35.98,64,2302.72
23-03-2023,Product_1,East,Retail,1,44.99,133,5983.67
23-03-2023,Product_4,South,Online,0,45.12,156,7038.72
23-03-2023,Product_3,South,Online,0,47.51,115,5463.65
23-03-2023,Product_1,North,Retail,0,39.01,116,4525.16
24-03-2023,Product_3,East,Retail,0,42.02,123,5168.46
24-03-2023,Product_4,East,Retail,1,32.74,142,4649.08
24-03-2023,Product_1,East,Online,0,44.26,155,6860.3
24-03-2023,Product_5,East,Retail,0,47.18,88,4151.84
24-03-2023,Product_1,South,Online,0,42.5,132,5610
24-03-2023,Product_2,West,Retail,0,29.72,89,2645.08
24-03-2023,Product_4,North,Retail,0,44.79,96,4299.84
24-03-2023,Product_2,North,Retail,0,47.74,132,6301.68
24-03-2023,Product_5,South,Retail,0,31.06,121,3758.26
24-03-2023,Product_3,South,Retail,0,44.97,135,6070.95
25-03-2023,Product_2,East,Retail,0,42.93,108,4636.44
25-03-2023,Product_3,East,Retail,0,44.91,50,2245.5
25-03-2023,Product_5,South,Retail,1,35.08,77,2701.16
25-03-2023,Product_4,South,Retail,0,47.79,129,6164.91
25-03-2023,Product_4,East,Online,0,48.81,120,5857.2
25-03-2023,Product_2,West,Online,0,43.47,108,4694.76
25-03-2023,Product_1,West,Online,0,33.7,134,4515.8
